City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2
Chandigarh,19-Jan-20,46.76,96.89,20.11,11.33,22.08,35.94,0.78,7.99
Chandigarh,05-Feb-20,44.5,85.81,1.37,11.9,7.21,41.06,0.5,7.05
Chandigarh,08-Feb-20,56.44,94.22,9.91,15.27,15.03,37.51,0.67,7.94
Chandigarh,09-Feb-20,58.61,103.76,23.06,19.65,28.42,24.01,0.82,10.03
Chandigarh,11-Feb-20,55.99,118.21,18.39,17.75,24.25,34.43,0.85,8.71
Chandigarh,12-Feb-20,54.47,114.12,3.68,15.96,11.31,32.97,0.65,8.35
Chandigarh,13-Feb-20,45.96,94.73,1.7,14.52,8.96,33.61,0.59,9.29
Chandigarh,14-Feb-20,38.65,96.46,1.54,13.63,8.36,36.75,0.49,8.37
Chandigarh,15-Feb-20,38.73,92.66,1.43,14.94,8.94,36.5,0.56,9.09
Chandigarh,16-Feb-20,44.75,97.01,10.51,18.43,17.9,30.26,0.68,9.39
Chandigarh,17-Feb-20,37.34,84.86,6.64,17.18,14.42,29.55,0.61,8.07
Chandigarh,25-Mar-20,15.43,37.65,3.62,8.88,6.15,42.77,0.52,11.13
Chandigarh,26-Mar-20,13.28,40.33,1.85,8.79,6.07,41.23,0.5,10.54
Chandigarh,27-Mar-20,18.86,34.12,2.98,9.17,6.85,40.12,0.5,9.61
Chandigarh,28-Mar-20,7.73,15.78,1.67,9.4,6.25,34.53,0.38,9.64
Chandigarh,29-Mar-20,18.82,41.48,1.33,9.31,5.96,41.67,0.3,10.6
Chandigarh,31-Mar-20,15.51,39.66,1.46,10.85,6.85,43.04,0.49,9.39
Chandigarh,01-Apr-20,12.25,26.47,2.32,10.86,7.53,39.2,0.4,10.8
Chandigarh,02-Apr-20,11.2,31.54,1.47,9.8,6.3,34.46,0.39,8.68
Chandigarh,03-Apr-20,11.91,22.03,1.53,11.26,7.14,32.8,0.39,7.84
Chandigarh,04-Apr-20,12.77,29.32,1.47,11.97,7.43,32.37,0.46,10.1
Chandigarh,05-Apr-20,15.43,34.61,2.15,13.07,8.54,33.74,0.54,10.4
Chandigarh,08-Apr-20,11.19,33.44,1.66,11.89,7.54,40.9,0.42,9.68
Chandigarh,09-Apr-20,10,24.49,2.22,12.34,8.22,39.61,0.5,9.6
Chandigarh,10-Apr-20,12.37,35.91,1.98,11.89,7.79,36.11,0.47,9.6
Chandigarh,11-Apr-20,14.16,42.72,2.58,11.66,8.18,34.48,0.53,10.29
Chandigarh,12-Apr-20,15.62,44.12,1.34,10.16,6.38,33.38,0.51,12.02
Chandigarh,13-Apr-20,19.73,44.85,1.68,10.72,6.95,31.33,0.54,9.92
Chandigarh,14-Apr-20,18.52,56.62,1.93,11.69,7.66,29.25,0.57,10.29
Chandigarh,15-Apr-20,22.97,82.04,1.34,11.23,6.94,23.31,0.49,10.92
Chandigarh,16-Apr-20,21.93,61.39,2.49,11.04,7.75,24.21,0.59,13.23
Chandigarh,17-Apr-20,16.51,55.98,1.78,11.17,7.43,29.6,0.51,11.25
Chandigarh,18-Apr-20,10.05,41.58,1.41,10.35,6.56,28.06,0.37,8.81
Chandigarh,19-Apr-20,6.86,22.51,2.12,10.47,7.17,28.76,0.41,8.56
Chandigarh,20-Apr-20,11.4,20.39,3.53,11.89,9.05,31.13,0.57,9.65
Chandigarh,23-Apr-20,16.05,35.61,3.05,12.3,8.83,34.79,0.59,10.74
Chandigarh,24-Apr-20,14.91,43.08,2.89,13.2,9.2,31.08,0.6,11.72
Chandigarh,25-Apr-20,17.25,60.12,2.01,11.93,7.88,28.7,0.57,13.36
Chandigarh,26-Apr-20,12.34,25.87,2.4,12.06,8.22,27.13,0.53,11.13
Chandigarh,27-Apr-20,10.3,21.14,2.82,12.76,8.9,27.6,0.53,11.83
Chandigarh,28-Apr-20,12.25,34.79,3.56,13.24,9.54,37.29,0.45,10.82
Chandigarh,30-Apr-20,21.39,59.34,1.7,10.33,6.78,34.73,0.56,13.18
Chandigarh,01-May-20,22.24,62.94,2.63,11.59,8.18,30.38,0.54,14.28
Chandigarh,02-May-20,19.81,64.91,0.87,9.84,5.83,26.22,0.45,12.38
Chandigarh,03-May-20,17.98,46.16,1.37,8.65,5.62,27.53,0.45,8.91
Chandigarh,04-May-20,10.42,27.26,2.14,11.69,7.66,26.5,0.51,8.62
Chandigarh,05-May-20,17.99,49.93,5.65,13.03,10.22,30.81,0.48,12.12
Chandigarh,06-May-20,16.21,51.32,1.47,12.43,7.69,30.09,0.46,12.46
Chandigarh,07-May-20,13.54,50.6,2.44,12.5,8.47,25.12,0.59,12.11
Chandigarh,08-May-20,18.31,58.59,2.66,13.77,9.35,24.59,0.64,13.67
Chandigarh,09-May-20,23,68.68,1.84,13.92,8.79,26.61,0.61,13.91
Chandigarh,10-May-20,24.15,70.6,1.28,12.1,7.2,33.88,0.67,10.23
Chandigarh,11-May-20,16.39,32.19,2.15,13.19,8.4,30.1,0.51,10.11
Chandigarh,12-May-20,17.07,51.9,0.97,13.43,7.74,30.08,0.49,10.11
Chandigarh,13-May-20,34.57,80.7,2.32,16.16,10.29,35.92,0.71,13.26
Chandigarh,14-May-20,29.6,76.43,2.72,11.53,8.22,42.09,0.64,11.32
Chandigarh,16-May-20,20.83,58.34,2.14,12.38,8.18,41.37,0.58,12.49
Chandigarh,17-May-20,22.99,55.25,2.75,14.01,9.53,33.61,0.62,14.73
Chandigarh,18-May-20,21.46,64.99,2.94,13.04,9.18,35.06,0.59,11.78
Chandigarh,20-May-20,17.59,62.46,2.84,4.12,9.68,9.7,0.5,11.89
Chandigarh,21-May-20,29.03,114.38,3.1,3.97,10.41,17.87,0.6,14.87
Chandigarh,22-May-20,35.93,148.36,2.98,4.31,10.11,25.39,0.67,13.91
Chandigarh,23-May-20,35.26,115.35,2.99,4.15,9.9,25.6,0.56,12.99
Chandigarh,24-May-20,24.52,88.82,3.16,4.5,10.35,25.25,0.45,10.63
Chandigarh,25-May-20,26.31,79.69,2.96,4.43,9.78,24.84,0.45,14.61
Chandigarh,26-May-20,29.31,89.31,3.63,4.14,10.15,26.85,0.38,17.55
Chandigarh,27-May-20,19.09,94.4,4.36,5.67,10.72,30.73,0.38,16.16
Chandigarh,28-May-20,19.87,94.14,4.56,7.07,11.44,30.12,0.42,12.95
Chandigarh,29-May-20,11.88,44.34,3.83,6.59,10.57,29.9,0.55,11.69
Chandigarh,30-May-20,15.25,43.99,3.25,5.34,8.53,30.48,0.48,9.53
Chandigarh,31-May-20,16.6,31.15,3.11,5.43,8.27,31.62,0.68,9.95
Chandigarh,01-Jun-20,18.59,39.63,3.23,5.11,8.69,30.59,0.49,13.92
Chandigarh,02-Jun-20,18.36,49,4.36,5.02,8.3,32.86,0.32,11.65
Chandigarh,03-Jun-20,16.71,55.63,2.54,9.17,6.52,24.7,0.2,12.02
Chandigarh,04-Jun-20,14.48,42.99,1.49,10.16,6.46,33.3,0.2,11.58
Chandigarh,05-Jun-20,21.25,41.22,1.76,9.52,6.38,41.79,0.23,10.36
Chandigarh,06-Jun-20,22.07,34.31,2.2,8.37,6.1,41.78,0.29,13.94
Chandigarh,07-Jun-20,16.35,27.91,2.94,14.64,9.96,40.41,0.3,11.11
Chandigarh,08-Jun-20,21.12,44.53,3.72,14.96,10.35,42.23,0.3,12.61
Chandigarh,09-Jun-20,29.37,60.45,1.36,11.05,6.89,39.71,0.29,16.51
Chandigarh,10-Jun-20,24.53,69.69,1.92,12.04,7.65,35.08,0.32,10.59
Chandigarh,11-Jun-20,25.59,71.11,2.02,10.68,7.22,28.25,0.3,11.46
Chandigarh,12-Jun-20,33.92,84.64,0.61,8.16,4.75,25.72,0.31,14.37
Chandigarh,13-Jun-20,25.68,74.5,1.35,11.6,7.04,26.65,0.3,8.41
Chandigarh,14-Jun-20,21.72,54.51,3.07,8.43,6.82,24.39,0.3,12.65
Chandigarh,15-Jun-20,21.74,69.81,0.52,6.21,3.66,22.38,0.31,12.87
Chandigarh,16-Jun-20,21.2,55.75,3.68,11.63,8.93,28.18,0.3,13.31
Chandigarh,17-Jun-20,20.84,59.04,2.28,7.87,5.14,27.7,0.31,11.98
Chandigarh,18-Jun-20,28.75,72.21,0.69,8.61,4.82,28.94,0.31,8.31
Chandigarh,19-Jun-20,16.34,50.9,0.88,8.53,5.21,35.9,0.31,7.94
Chandigarh,21-Jun-20,26.45,57.26,0.44,9.1,5.08,35.05,0.28,9.62
Chandigarh,22-Jun-20,21.69,44.88,1.02,9.25,5.03,28.91,0.3,14.34
Chandigarh,23-Jun-20,19.17,44.48,1.03,7.69,4.8,26.43,0.29,8.71
Chandigarh,24-Jun-20,16.79,29.54,2.71,8.58,6.59,26.44,0.3,8.3
Chandigarh,25-Jun-20,14.15,33.6,1.88,6.87,5.11,25.67,0.3,13.13
Chandigarh,26-Jun-20,31.84,64.54,0.92,7.4,4.62,29.16,0.31,10.19
Chandigarh,01-Jul-20,32.9,72.38,0.56,9.87,5.92,36.63,0.33,14.91
Chennai,19-Jun-19,41.22,48.55,7.44,19.57,20.43,16.98,0.99,10.2
Chennai,20-Jun-19,36.82,55.76,9.37,21.33,24.79,16.13,1.04,10.03
Chennai,21-Jun-19,36.7,52.11,10.71,22.3,28.92,17.81,1.1,6.91
Chennai,22-Jun-19,39.32,38.33,9.28,17.93,25.54,18.12,0.93,5.9
Chennai,23-Jun-19,33.86,44.81,13.85,18.25,29.76,19.24,1.16,3.82
Chennai,24-Jun-19,29.8,24.1,9.46,19.87,27.18,16.36,1.08,4.42
Chennai,25-Jun-19,103.16,29.59,8.2,25.81,33.35,28.12,1.08,4.58
Chennai,19-Jul-19,30.57,33.87,6.13,18.13,24.23,41.42,0.74,6.77
Chennai,20-Jul-19,35.63,26.86,6.48,18.26,24.65,42.25,0.94,6.38
Chennai,21-Jul-19,28.74,31.54,6.64,16.17,22.76,39.28,0.84,4.55
Chennai,22-Jul-19,27.56,25.38,9.39,19.09,28.46,36.86,0.97,7.59
Chennai,23-Jul-19,31.04,29.47,7.66,18.11,25.77,38.2,0.85,9.25
Chennai,24-Jul-19,29.77,23.36,9.85,18.57,27.52,39.38,0.82,10.6
Chennai,25-Jul-19,45.13,40.85,9.16,17.75,26.87,38.79,0.88,8.65
Chennai,26-Jul-19,23.22,26.66,8.96,18.94,27.57,34.32,0.86,6.76
Chennai,27-Jul-19,25.94,36.78,8.22,20.83,29,36.58,0.84,6.32
Chennai,28-Jul-19,32.29,48.3,6.21,16.86,22.76,29.56,0.88,5.85
Chennai,29-Jul-19,28.07,28.12,6.98,15.56,21.99,28.98,0.8,6.45
Chennai,30-Jul-19,36.63,53.67,8.77,23.47,30.69,32.77,0.9,5.63
Chennai,31-Jul-19,33.19,33.25,8.91,20.61,26.92,27.84,0.83,5.57
Chennai,01-Aug-19,34.12,39.61,8.25,16.49,22.86,27.36,0.83,5.89
Chennai,02-Aug-19,51.08,32.87,10.65,22.26,30.74,28.86,0.91,5.95
Chennai,03-Aug-19,51.84,27.2,14.55,30.79,39.85,42.01,0.88,6.2
Chennai,06-Aug-19,26.19,24.39,10.88,23.39,31.99,40.56,0.7,6.21
Chennai,07-Aug-19,21.07,32.96,5.9,16.89,22.72,37.98,0.62,8.41
Chennai,08-Aug-19,24.99,25.65,7.25,17.69,23.27,39.34,1.05,6.47
Chennai,09-Aug-19,22.61,29.99,7.91,17.47,24.91,42.18,0.65,5.14
Chennai,10-Aug-19,22.66,42.4,6.04,16.78,22.87,33,0.64,8.7
Chennai,11-Aug-19,16.68,30.27,5.21,13.39,18.57,15.17,0.57,5.95
Chennai,12-Aug-19,18.65,42.25,5.37,13.7,19.05,14.28,0.61,6.14
Chennai,13-Aug-19,21.83,67.63,6.15,14.07,20.18,15.41,0.9,7.6
Chennai,14-Aug-19,25.51,47.55,5.67,14.06,19.67,22.67,0.88,8.55
Chennai,15-Aug-19,19.01,33.79,5.35,16.94,22.16,36.98,0.86,11.34
Chennai,16-Aug-19,26.43,49.99,5.54,17.24,22.72,41.01,0.89,10.24
Chennai,17-Aug-19,13.03,27.27,13.91,15.33,22.26,29.75,0.57,8.6
Chennai,18-Aug-19,13.2,25.96,7.36,12.65,19.71,28.04,0.55,5.96
Chennai,19-Aug-19,22.64,39.46,5.77,18.01,23.76,42.66,0.94,7.14
Chennai,23-Aug-19,25.89,80.57,7.35,14.8,22.11,15.38,0.64,4.37
Chennai,24-Aug-19,17.58,23.46,7.96,13.98,18.63,16.49,0.58,6.04
Chennai,25-Aug-19,22.35,39.35,6.8,13.79,20.1,26.11,0.61,5.02
Chennai,26-Aug-19,17.46,33.33,5.63,17.31,22.87,21.26,0.62,6.22
Chennai,27-Aug-19,18.64,25.63,6.12,19.81,25.87,20.03,0.59,5.48
Chennai,28-Aug-19,20.57,37.57,6.72,15.76,22.45,16.78,0.62,5.43
Chennai,29-Aug-19,25.15,29.91,7.9,15.8,22.67,19.36,0.67,5.5
Chennai,30-Aug-19,22.87,39.16,7.53,14.85,22.38,20.91,0.73,6.61
Chennai,31-Aug-19,27.11,55.11,6.19,14.73,20.93,19.77,0.75,6.39
Chennai,01-Sep-19,26.91,45.12,7.56,14.12,21.68,19.94,0.78,5.87
Chennai,02-Sep-19,30.64,46.36,4.93,15.41,20.31,38.11,1.05,5.99
Chennai,03-Sep-19,29.69,26.98,8.46,17.05,24.62,40.45,1,6.07
Chennai,04-Sep-19,35.06,35.58,9.12,18.79,26.79,41.25,0.93,6.84
Chennai,06-Sep-19,25.84,39.75,7.44,22.76,30.02,41.7,0.81,6.69
Chennai,07-Sep-19,26.37,61.74,6.35,13.94,14.76,16.37,0.78,6.17
Chennai,09-Sep-19,37.51,72.52,5.03,13.31,18.24,39.76,0.85,6.02
Chennai,10-Sep-19,37.85,55.29,3.93,12.45,16.37,24.9,0.75,6.38
Chennai,11-Sep-19,39.26,51.62,4.34,12.23,16.55,26.19,0.86,6.34
Chennai,12-Sep-19,23.59,73.02,4.03,11.72,15.73,22.87,0.83,6.39
Chennai,13-Sep-19,27.36,46.3,3.76,11.32,15.07,23.38,0.71,6.64
Chennai,14-Sep-19,23.45,43.81,4.37,11.69,12.18,13.97,0.46,6.07
Chennai,15-Sep-19,20.82,38.66,4.21,10.29,14.34,15.1,0.64,6.12
Chennai,16-Sep-19,28.74,40.41,4.05,10.53,14.56,24.17,0.88,6.69
Chennai,17-Sep-19,22.59,32.44,4.24,11.14,15.35,24.31,0.92,6.3
Chennai,18-Sep-19,26.98,45.52,4.53,12,16.53,24.25,0.99,6.94
Chennai,19-Sep-19,23.18,26.53,5.48,12.44,17.86,26.02,1.15,7.09
Chennai,20-Sep-19,38.04,56.21,5.32,11.43,16.7,23.7,1.15,6.7
Chennai,21-Sep-19,33.44,71.07,7.34,13.74,13.94,12.39,0.83,5.97
Chennai,22-Sep-19,43.67,101.54,12.1,16.38,24.14,11.83,1.12,6.58
Chennai,23-Sep-19,61.94,86.53,5.94,12.87,16.28,24.8,0.76,6.28
Chennai,24-Sep-19,35.03,61.6,4.45,11.77,13.95,24.95,0.9,6.61
Chennai,25-Sep-19,16.9,37.12,5.34,10.73,14.27,24.36,0.86,6.19
Chennai,26-Sep-19,14.27,30.32,4.7,10.79,13.38,24.95,0.93,6.36
Chennai,27-Sep-19,17.76,45.69,4.84,10.05,12.39,25.31,0.89,7.13
Chennai,28-Sep-19,20.99,53.49,6.51,10.69,10.41,16.27,0.68,6.76
Chennai,29-Sep-19,25.87,39.41,6.15,9.1,11.47,13.55,0.88,6.47
Chennai,30-Sep-19,23.02,39.11,6.55,11.32,14.08,17.26,0.78,6.03
Chennai,01-Oct-19,41.82,87.5,5.71,13.2,15.67,19.85,0.84,5.99
Chennai,02-Oct-19,32.4,46.68,4.54,14.87,18.43,32.73,0.8,6.54
Chennai,03-Oct-19,31.1,25.97,5.67,13.87,16.99,30.25,0.83,6.78
Chennai,04-Oct-19,23.49,52,5.71,12.89,18.07,29.99,0.81,5.46
Chennai,05-Oct-19,47.4,40.58,4.85,15.4,13.45,13.78,0.63,5.71
Chennai,06-Oct-19,19.32,91.05,5.4,13.42,14.99,11.59,0.77,5.38
Chennai,11-Oct-19,21.2,55.08,10.48,12.98,17.44,26.58,0.76,5.86
Chennai,12-Oct-19,16.34,72.77,7.62,13.05,12.75,14.35,0.56,6.25
Chennai,13-Oct-19,14.93,34.46,6.92,12.82,16.24,10.29,0.67,6.08
Chennai,14-Oct-19,21.14,60.99,8.67,10.65,14.66,23.59,0.61,5.94
Chennai,15-Oct-19,20.33,42.85,10.05,14.28,18.72,26.6,0.68,5.98
Chennai,16-Oct-19,17.58,27.06,8.48,13.95,18,26.58,0.68,6.39
Chennai,17-Oct-19,30.95,31.76,10.97,14.72,19.65,32.82,0.81,6.92
Chennai,18-Oct-19,32,36.8,9.54,13.39,17.33,30.94,0.77,5.46
Chennai,19-Oct-19,31.76,36.51,9.22,16.52,15.93,26.93,0.6,5.72
Chennai,20-Oct-19,35.03,50.72,9.87,15.91,20.76,29.68,0.87,5.7
Chennai,21-Oct-19,26.55,26.19,8.77,14.07,19.12,26.59,0.85,6.7
Chennai,22-Oct-19,28.47,28.65,10.28,15.97,22.34,23.88,0.85,5.56
Chennai,23-Oct-19,40,47.83,10.76,13.91,21.85,25.99,0.9,5.86
Chennai,24-Oct-19,35.34,61.61,10.86,22.06,30.74,37.63,0.92,8.83
Chennai,26-Oct-19,95.49,111.38,15.05,17.79,22.53,22.28,0.73,9.38
Chennai,02-Nov-19,34.45,70.97,14.04,15.48,22.08,21.3,0.71,6.82
Chennai,09-Nov-19,96.8,172.27,10.06,13.83,22.12,19.52,0.86,5.4
Chennai,10-Nov-19,93.13,198.2,11.81,13.01,24.79,17.81,0.98,5.46
Chennai,11-Nov-19,61.45,104.29,10.51,14.86,23.68,28.7,0.82,8.85
Chennai,17-Nov-19,56.9,154.66,5.21,14.19,16.07,22.5,0.53,6.7
Chennai,18-Nov-19,26.91,125.72,6.88,11.86,15.25,36.89,0.46,4.97
Chennai,25-Nov-19,44.81,63.09,5.93,12.6,17.11,39.16,0.47,5.42
Chennai,28-Nov-19,30.56,62.56,5.67,20.28,22.02,40.31,0.52,7.09
Chennai,28-Jan-20,53.66,69.03,8.75,17.4,26.08,42.72,1.11,8.18
Chennai,29-Jan-20,52.29,65.93,8.89,14.74,21.46,42.76,1.02,8.01
Chennai,04-Feb-20,39.6,65.6,10.16,10.92,17.53,39.7,0.88,16.41
Chennai,05-Feb-20,39.93,59.04,12.01,13.26,20.76,38.35,0.84,12.91
Chennai,06-Feb-20,40.05,56.19,13.34,19.32,32.42,34.32,0.91,8.57
Chennai,07-Feb-20,36.32,55.83,9.08,14.12,23.09,35.67,0.78,8.19
Chennai,08-Feb-20,28.45,49.06,7.69,10.61,18.18,36.46,0.77,8.97
Chennai,09-Feb-20,28.1,43.78,6.44,8.77,15.08,40.54,0.8,13.16
Chennai,10-Feb-20,35.41,61.47,5.24,10.09,15.14,40.52,0.73,9.11
Chennai,11-Feb-20,29.12,67.85,8.51,19.96,27.78,39.59,0.84,10.31
Chennai,12-Feb-20,32.17,78.26,7.23,22,28.76,37.32,0.86,10.75
Chennai,13-Feb-20,49.48,98.17,6.56,18.01,24.45,38.99,0.93,17.74
Chennai,14-Feb-20,56.85,102.04,7.34,17.3,24.59,39.09,1.02,18.01
Chennai,16-Feb-20,35.13,53.43,8.46,12.71,21.01,42.36,0.78,13.14
Chennai,17-Feb-20,34.25,64.36,9.7,13.64,23.12,39.88,0.77,13.37
Chennai,26-Feb-20,39.25,63.4,5.38,8.88,14.06,39.97,0.58,7.63
Chennai,27-Feb-20,42.97,72.05,6.89,8.7,15.26,41.23,0.67,8.79
Chennai,28-Feb-20,33.08,49.17,5.5,11.08,16.35,39.86,0.77,16.07
Chennai,01-Mar-20,35.99,43.7,5.7,9.2,14.59,34.2,0.55,11.18
Chennai,02-Mar-20,43.6,64.94,6,13.01,18.88,33.25,0.66,18.07
Chennai,03-Mar-20,42.16,94.26,9.25,16.26,25.41,32.11,0.64,17.71
Chennai,04-Mar-20,33.29,66.83,8.03,15.71,23.69,37.45,0.7,6.97
Chennai,05-Mar-20,26.69,29.86,10.95,14.04,22.63,40.5,0.74,6.12
Chennai,06-Mar-20,24.95,25.63,10.19,9.72,17.01,41.88,0.75,6.52
Chennai,11-Mar-20,16.69,38.14,9.69,7.98,17.42,38.99,0.63,8.56
Chennai,12-Mar-20,24.94,41.38,8.6,8.75,17.21,40.37,0.74,5.64
Chennai,14-Mar-20,39.29,46.44,9.57,15.67,25.01,42.2,0.7,13.21
Chennai,15-Mar-20,38.48,51.07,9.33,10.34,19.31,36.49,0.55,14.94
Chennai,16-Mar-20,33.26,5.29,9.19,10.44,17.69,41.14,0.86,19.01
Chennai,17-Mar-20,41.56,123.82,9.98,9.17,16.23,40.46,0.86,7.6
Chennai,20-Mar-20,32.68,4.82,9.26,8.56,16.27,42.16,0.91,5.55
Chennai,25-May-20,25.2,33.86,7.42,9.59,16.23,43.04,1.01,6.77
Chennai,04-Jun-20,18.5,76.53,7.75,8.64,15.78,42.17,1.05,4.05
Chennai,05-Jun-20,18.53,27.33,10.03,9.51,19.15,43.01,1.09,5.31
Chennai,08-Jun-20,23.04,72.71,10.77,12.62,21.97,42.77,1.16,6.34
Chennai,09-Jun-20,22.43,32.25,8.69,16.08,21.03,42.45,0.96,5.45
Chennai,11-Jun-20,26.37,40.69,11.65,11.45,18.3,40.68,1.21,5.45
Chennai,13-Jun-20,20.76,35.25,10.37,11.16,21.63,34.03,1.01,5.77
Chennai,14-Jun-20,20.17,56.04,8.98,14.53,22.91,30.11,1.03,4.18
Chennai,15-Jun-20,19.34,43.22,8.35,11.06,18.82,31.52,1.17,6.57
Chennai,16-Jun-20,24.1,42.54,9.39,12.26,22.1,36.36,1.18,4.44
Chennai,17-Jun-20,32.37,43.27,9.63,15.03,24.29,34.49,1.08,7.76
Chennai,18-Jun-20,23.89,41.27,11.16,17.22,27.99,33.65,1.21,9.99
Chennai,19-Jun-20,29.8,48.4,8.8,15.56,23.72,34.78,1.05,6.45
Chennai,20-Jun-20,89.92,50.56,8.8,14.48,22.61,34.06,1.12,5.5
Chennai,21-Jun-20,26.53,55.74,8.44,13.11,21.18,34.42,1.08,5.53
Chennai,22-Jun-20,23.55,35.3,9.42,8.94,18.09,35.35,1.12,6.66
Chennai,23-Jun-20,18.95,24.27,12.3,11.11,23.05,35.21,1.13,8.1
Chennai,24-Jun-20,28.83,31.28,7.17,9.57,16.05,34.89,1.07,6.32
Chennai,25-Jun-20,23.13,35.95,8.9,10.74,20.56,33.84,1.1,7.92
Chennai,26-Jun-20,23.75,38.41,6.83,7.94,13.96,35,1.14,5.55
Chennai,27-Jun-20,26.42,39.3,7.25,12.96,19.59,33.2,1.1,7.29
Chennai,28-Jun-20,25.93,45.54,7.81,10,16.39,35.98,0.76,6.48
Chennai,29-Jun-20,21.3,22.21,7.65,9.69,16.74,34.07,0.96,6.62
Chennai,30-Jun-20,24.14,30.66,8.42,12.38,20.29,34.17,1.05,7.5
Chennai,01-Jul-20,15.95,4.85,6.22,10.72,16.44,33.52,1.02,9.23
Brajrajnagar,15-Jul-18,13,23.51,3.75,5.59,9.34,7.3,2,11.95
Brajrajnagar,20-Jul-18,35.52,63.88,7.19,9.32,16.51,5.59,1.94,12.49
Brajrajnagar,21-Jul-18,19.23,30.91,5.57,8.89,14.46,5.13,0.37,12.28
Brajrajnagar,22-Jul-18,18.05,22.7,5.77,8.37,14.14,4.93,0.71,12.24
Brajrajnagar,23-Jul-18,19.71,26.98,4.23,8.59,12.81,5.05,0.71,12.58
Brajrajnagar,24-Jul-18,28.03,47.39,6.05,10.14,16.18,4.87,0.71,12.83
Brajrajnagar,25-Jul-18,33.52,62.91,7.18,9.71,16.88,4.56,0.71,12.59
Brajrajnagar,26-Jul-18,24.83,39.98,6.94,8.78,15.73,4.4,0.71,12.34
Brajrajnagar,27-Jul-18,42.07,73.54,8.07,8.66,16.72,4.43,0.71,12.33
Brajrajnagar,28-Jul-18,42.07,77.33,6.85,9.44,16.31,4.27,0.71,12.46
Brajrajnagar,29-Jul-18,42.02,65.44,7.68,8.22,15.9,4.31,0.71,12.36
Brajrajnagar,30-Jul-18,52.31,92.27,5.49,9.76,15.26,4.4,0.71,12.6
Brajrajnagar,31-Jul-18,45.8,85.4,5.35,9.41,14.74,4.57,0.71,12.51
Brajrajnagar,01-Aug-18,37.79,54.85,5.95,8.87,14.81,4.77,0.71,12.32
Brajrajnagar,02-Aug-18,52.27,104.18,5.75,10.24,15.99,4.52,0.71,12.41
Brajrajnagar,03-Aug-18,70.94,122.95,7.85,11.1,18.95,4.74,0.71,12.86
Brajrajnagar,04-Aug-18,87.09,133.51,8.56,9.83,18.37,4.67,0.71,12.57
Brajrajnagar,05-Aug-18,52.13,134.21,5.68,9.64,15.31,4.59,0.71,12.66
Brajrajnagar,06-Aug-18,51.65,98.18,11.12,7.82,18.93,4.78,0.71,12.58
Brajrajnagar,07-Aug-18,28.62,46.5,8.08,6.61,14.68,4.58,0.71,12.3
Brajrajnagar,08-Aug-18,17.97,30.25,6.15,7.62,13.77,4.51,0.71,12.58
Brajrajnagar,09-Aug-18,33.1,49.71,7.2,8.73,15.92,4.78,0.71,12.67
Brajrajnagar,10-Aug-18,49.75,82.53,9.65,8.93,18.58,4.77,0.71,12.92
Brajrajnagar,11-Aug-18,58.33,86.3,8.79,9.73,18.51,4.63,0.71,13.08
Brajrajnagar,12-Aug-18,50.37,66.92,4.49,8.53,13.01,4.36,0.71,12.96
Brajrajnagar,13-Aug-18,29.61,59.97,4.75,7.5,12.25,4.25,0.71,12.52
Brajrajnagar,14-Aug-18,29.5,40.83,7.11,6.45,13.56,4.23,0.71,12.29
Brajrajnagar,15-Aug-18,12.71,24.15,4.34,5.31,9.64,4.07,0.71,12.01
Brajrajnagar,16-Aug-18,13.45,26.39,5.57,7.31,12.89,3.92,0.71,12.23
Brajrajnagar,17-Aug-18,25.56,40.18,6.88,8.27,15.15,3.95,0.71,12.83
Brajrajnagar,18-Aug-18,29.74,42.93,8.33,7.62,15.93,3.95,0.71,12.86
Brajrajnagar,19-Aug-18,28.27,44.95,4.53,8.36,12.89,3.79,0.2,12.88
Brajrajnagar,20-Aug-18,18.07,25.99,4.34,7.01,11.36,4.01,0.16,12.55
Brajrajnagar,21-Aug-18,18.22,26.34,4.28,7.29,11.58,3.85,0.03,12.58
Brajrajnagar,22-Aug-18,18.75,35.7,5.93,7.17,13.11,3.86,0.31,12.17
Brajrajnagar,23-Aug-18,36.16,55.98,6.87,8.58,15.44,3.78,0.32,12.32
Brajrajnagar,24-Aug-18,32.24,54.51,8.23,9.2,17.42,4.37,0.1,12.54
Brajrajnagar,25-Aug-18,36.63,42.47,10.47,7.38,17.84,4.7,0.45,12.66
Brajrajnagar,26-Aug-18,27.29,38.33,11.51,6.03,17.54,4.67,0.13,12.3
Brajrajnagar,27-Aug-18,32.51,46.53,9.47,6.8,16.27,4.46,0.17,12.65
Brajrajnagar,28-Aug-18,32.66,42.14,11.68,7.04,18.71,4.56,0.14,12.63
Brajrajnagar,29-Aug-18,38,53.97,9.11,7.64,16.74,4.54,0.25,12.59
Brajrajnagar,30-Aug-18,40.63,64.24,7.7,7.08,14.76,4.5,0.02,12.42
Brajrajnagar,17-Oct-18,36.43,164.39,8.11,19.25,27.35,5.17,0.71,13.61
Brajrajnagar,18-Oct-18,36.43,151.07,15,14.44,29.43,5.23,0.71,13.53
Brajrajnagar,19-Oct-18,36.43,150.92,17.35,13.22,30.57,5.32,0.71,13.3
Brajrajnagar,20-Oct-18,36.43,123.54,12.92,10.15,23.06,5.1,0.71,12.86
